1.26491106406735e-05,9.8e-06,1.07246231155779e-10,2,2.18288799529431e-05,1.635e-05,3.07736180904523e-10,2,1.84526420872459e-05,1.395e-05,2.36620603015075e-10,4,1.26491106406735e-05,1.04e-05,1.0427135678392e-10,3,8.38168637891043e-06,6.39488163526833e-06,7.06029762146927e-11,22,1.3e-05,1.08e-05,1.37195979899498e-10,3,1.12694276695846e-05,9.8e-06,8.25226130653266e-11,2,1.29614813968157e-05,1.09e-05,8.37788944723618e-11,4,NaN
1.42653426176871e-05,1.135e-05,1.24017587939698e-10,2,1.99749843554382e-05,1.5e-05,3.41417085427136e-10,8,2.22373559579371e-05,1.425e-05,3.82992462311558e-10,5,1.72191753577226e-05,1.365e-05,2.04399497487437e-10,6,9.77579817581666e-06,7.30794775543349e-06,9.60406894274144e-11,20,1.6140012391569e-05,1.335e-05,1.64298994974874e-10,4,1.46116391962025e-05,1.315e-05,1.19032663316583e-10,1,1.59059737205869e-05,1.24e-05,1.02221105527638e-10,2,NaN
1.20415945787923e-05,7.90000000000001e-06,1.19587939698493e-10,3,1.83303027798234e-05,1.38e-05,3.28643216080402e-10,10,2.65894716006167e-05,1.94e-05,4.26894472361809e-10,7,1.65529453572468e-05,1.21e-05,2.06140703517588e-10,8,9.23716581687343e-06,6.78844544777287e-06,8.55088502556071e-11,33,1.6e-05,1.36e-05,7.95075376884422e-11,3,1.47986485869487e-05,1.28e-05,8.94874371859297e-11,5,1.60468065358812e-05,1.335e-05,8.23492462311558e-11,2,NaN
1.06066017177982e-05,7.15e-06,9.9675879396985e-11,6,1.85472369909914e-05,1.42e-05,3.44723618090452e-10,5,2.35902522241709e-05,1.845e-05,4.5979648241206e-10,7,1.48155323900291e-05,1.185e-05,1.91836683417085e-10,9,7.02733398170832e-06,5.42901811990047e-06,4.96308236869027e-11,32,1.35277492584687e-05,1.15e-05,8.9356783919598e-11,3,1.28452325786651e-05,9.8e-06,1.06241206030151e-10,5,1.29614813968157e-05,1.02e-05,8.74371859296483e-11,2,NaN
1.17473401244707e-05,9.80000000000001e-06,1.14562814070352e-10,6,1.67182534973005e-05,1.235e-05,2.49947236180905e-10,2,1.96086715511276e-05,1.475e-05,3.68278894472362e-10,6,1.4543039572249e-05,1.155e-05,2.09484924623116e-10,5,7.32331284053869e-06,5.48456352587549e-06,5.37761425951539e-11,26,1.52315462117278e-05,1.2e-05,1.26542713567839e-10,4,1.52970585407784e-05,1.21e-05,2.01366834170854e-10,2,9.48683298050514e-06,6e-06,6.8251256281407e-11,3,NaN
1.29034879005639e-05,1.065e-05,8.86206030150754e-11,1,1.50166574176812e-05,1.135e-05,1.7085175879397e-10,4,1.57003184681076e-05,1.255e-05,1.44198492462311e-10,2,1.43874945699382e-05,1.15e-05,1.77638190954774e-10,2,7.64743491997922e-06,5.77144086277711e-06,5.87310725768545e-11,24,1.36930639376291e-05,1.055e-05,7.86909547738694e-11,2,1.57955689989313e-05,1.305e-05,1.96459798994975e-10,2,1.01488915650922e-05,7.4e-06,5.14170854271357e-11,2,NaN
1.3076696830622e-05,1.1e-05,1.13809045226131e-10,1,1.72191753577226e-05,1.445e-05,2.52198492462312e-10,8,1.78885438199983e-05,1.56e-05,2.06542713567839e-10,4,1.86279360101972e-05,1.65e-05,2.70914572864322e-10,4,8.37489912769533e-06,6.36407626425766e-06,7.04761586704101e-11,29,1.3e-05,1.09e-05,9.55175879396985e-11,4,1.41421356237309e-05,1.05e-05,1.26673366834171e-10,2,1.54757875405422e-05,1.045e-05,1.33042713567839e-10,1,NaN
1.1379806676741e-05,9.25000000000001e-06,9.80678391959799e-11,2,2.38222584991432e-05,2.015e-05,3.21042713567839e-10,6,1.99749843554382e-05,1.69e-05,3.50341708542713e-10,7,1.76351920885484e-05,1.54e-05,2.90361809045226e-10,5,8.11283541401714e-06,5.83323611678336e-06,6.57862258286625e-11,27,1.43178210632764e-05,1.18e-05,1.15326633165829e-10,4,1.54272486205415e-05,1.06e-05,1.46572864321608e-10,1,1.66433169770932e-05,1.22e-05,1.45477386934673e-10,1,NaN
1.53785564992297e-05,1.085e-05,1.36178391959799e-10,3,2.30976189249022e-05,1.895e-05,3.59736180904523e-10,6,2.82223315833402e-05,2.225e-05,7.12640703517588e-10,9,1.63248277173145e-05,1.255e-05,2.34610552763819e-10,6,1.08211744970211e-05,8.0597418589409e-06,1.17665121626507e-10,15,1.42126704035519e-05,1.13e-05,7.46834170854271e-11,0,1.4560219778561e-05,1.12e-05,1.85889447236181e-10,5,1.40178457688762e-05,1.215e-05,1.07736180904523e-10,4,NaN
1.62018517460196e-05,1.225e-05,1.72158291457286e-10,4,3.29545141065682e-05,2.24e-05,1.02054271356784e-09,8,3.80985564030975e-05,3.025e-05,1.45788693467337e-09,9,2.0591260281974e-05,1.6e-05,4.0486432160804e-10,8,1.01699112697668e-05,7.75610145437477e-06,1.03478365293102e-10,23,1.30958008537088e-05,1.025e-05,6.67713567839196e-11,0,1.44741148261301e-05,1.175e-05,1.72540201005025e-10,5,1.44048602908879e-05,1.215e-05,1.41786432160804e-10,5,NaN
1.1e-05,8.30000000000001e-06,8.29748743718593e-11,2,3.46770817687994e-05,2.455e-05,1.09239949748744e-09,6,3.60138862107382e-05,2.72e-05,1.30251256281407e-09,6,2.1920310216783e-05,1.525e-05,4.51957286432161e-10,6,7.85499311666968e-06,6.04355805208942e-06,6.2001977230979e-11,33,1.23895116933639e-05,1.055e-05,1.12459798994975e-10,4,1.38202749610852e-05,1.06e-05,8.94371859296482e-11,1,1.46969384566991e-05,1.15e-05,1.26381909547739e-10,2,NaN
1.43352711868314e-05,1.055e-05,1.20540201005025e-10,2,2.94872853955735e-05,2.505e-05,8.38288944723618e-10,7,3.24884594894864e-05,2.625e-05,5.98389447236181e-10,7,2.17600551469889e-05,1.635e-05,3.55374371859297e-10,4,1.01377317519933e-05,7.27534939928881e-06,1.03215376890123e-10,25,1.6985287751463e-05,1.505e-05,1.78087939698492e-10,5,1.29614813968157e-05,9.80000000000001e-06,9.96080402010051e-11,4,1.43003496460751e-05,1.125e-05,8.50226130653266e-11,2,NaN
1.65529453572468e-05,1.42e-05,1.08130653266332e-10,2,3.12809846392341e-05,2.605e-05,8.53947236180904e-10,5,3.54471437495322e-05,2.995e-05,7.1014824120603e-10,8,2.2293496809608e-05,1.92e-05,3.68884422110553e-10,5,1.07203059118256e-05,8.1087995966667e-06,1.1543594875716e-10,18,1.53460092532228e-05,1.255e-05,1.20540201005025e-10,3,1.38744369255116e-05,1.085e-05,1.39173366834171e-10,6,1.4560219778561e-05,1.25e-05,9.8e-11,4,NaN
1.88148877222268e-05,1.64e-05,1.2964824120603e-10,2,2.83372546306095e-05,2.19e-05,5.02753768844221e-10,5,3.00249895920049e-05,2.515e-05,7.62510050251256e-10,9,2.00499376557634e-05,1.73e-05,3.01497487437186e-10,5,1.01907951270583e-05,7.83227450153219e-06,1.04290082411695e-10,21,1.22678441463853e-05,9.55000000000001e-06,1.08138190954774e-10,4,1.18321595661992e-05,9.90000000000001e-06,8.56683417085428e-11,3,1.32098448136229e-05,1.075e-05,1.03615577889447e-10,3,NaN
1.65981926726978e-05,1.265e-05,1.90891959798995e-10,3,2.71569512280005e-05,2.095e-05,6.6425879396985e-10,7,3.3734255586866e-05,2.8e-05,1.1358391959799e-09,9,1.55080624192708e-05,1.325e-05,1.68238693467337e-10,5,1.01540334738394e-05,7.50995887553679e-06,1.03620101684593e-10,19,1.57162336455017e-05,1.31e-05,1.35316582914573e-10,3,1.14673449411797e-05,8.85e-06,5.34447236180905e-11,0,1.2328828005938e-05,9.90000000000001e-06,6.95376884422111e-11,1,NaN
1.1916375287813e-05,8e-06,1.11195979899498e-10,2,2.24833271559171e-05,1.605e-05,4.97424623115578e-10,4,3.49499642346026e-05,3.005e-05,1.18319346733668e-09,12,1.43527000944073e-05,1e-05,1.63256281407035e-10,5,8.38229019411474e-06,5.87723473302676e-06,7.06157921599026e-11,23,1.54757875405422e-05,1.275e-05,9.95753768844221e-11,1,1.58113883008419e-05,1.29e-05,8.40100502512563e-11,0,1.3490737563232e-05,1.15e-05,8.24120603015076e-11,3,NaN
1.49666295470958e-05,1.05e-05,1.22603015075377e-10,1,2.34414163394621e-05,1.645e-05,4.90329145728643e-10,3,2.94703240565828e-05,2.575e-05,7.14570351758794e-10,14,2.17255609824004e-05,1.6e-05,2.99256281407035e-10,3,5.65979931569258e-06,4.06210507706479e-06,3.21083565418635e-11,32,1.38021737418423e-05,1.105e-05,6.87412060301507e-11,0,1.47986485869487e-05,1.17e-05,8.48643216080402e-11,1,1.37840487520902e-05,1.21e-05,8.01507537688442e-11,4,NaN
1.29614813968157e-05,8.50000000000001e-06,1.09256281407035e-10,0,2.51594912508182e-05,1.71e-05,5.45477386934673e-10,3,2.85569606225873e-05,2.325e-05,5.37625628140703e-10,6,2.09880918618154e-05,1.655e-05,2.79334170854271e-10,2,6.04646095895191e-06,4.49335476510539e-06,3.67323052008694e-11,28,1.16833214455479e-05,8.25000000000001e-06,7.52537688442211e-11,0,1.25698050899765e-05,1e-05,7.55678391959799e-11,3,1.43178210632764e-05,1.23e-05,9.0964824120603e-11,3,NaN
1.57480157480236e-05,1.07e-05,1.69638190954774e-10,3,2.23606797749979e-05,1.63e-05,3.76442211055276e-10,5,2.50499500997507e-05,1.935e-05,4.82288944723618e-10,5,2.58940147524481e-05,1.905e-05,5.5336432160804e-10,8,7.41585707206907e-06,5.48497243255978e-06,5.52619509657346e-11,21,9.32737905308882e-06,4.9e-06,7.05427135678393e-11,1,1.36930639376292e-05,1.245e-05,1.0058040201005e-10,4,1.4422205101856e-05,1.21e-05,1.00341708542714e-10,4,NaN
1.87882942280559e-05,1.53e-05,2.02723618090452e-10,4,2.39060661757638e-05,2.035e-05,2.82208542713568e-10,8,2.36114379062352e-05,1.755e-05,5.10349246231156e-10,9,2.79821371592664e-05,2.14e-05,6.19688442211055e-10,9,7.55540030528634e-06,5.93176742458034e-06,5.73599496787871e-11,18,1.09772492000501e-05,6.75e-06,8.05804020100503e-11,1,1.38744369255116e-05,1.105e-05,1.16520100502513e-10,2,1.38202749610853e-05,1.18e-05,6.81306532663316e-11,3,NaN
1.61864140562386e-05,1.41e-05,1.72613065326633e-10,3,2.37276210354094e-05,1.99e-05,3.36673366834171e-10,6,2.17140507506085e-05,1.525e-05,4.22489949748744e-10,11,2.08686367547092e-05,1.625e-05,3.97163316582915e-10,7,7.23103186098083e-06,5.72579765288436e-06,5.24608440997676e-11,29,1.45086181285469e-05,1.145e-05,1.51193467336683e-10,4,1.35092560861063e-05,8.45000000000001e-06,1.1501256281407e-10,1,1.41950695665784e-05,1.185e-05,7.97964824120603e-11,4,NaN
1.56684396159924e-05,1.315e-05,1.34871859296482e-10,2,2.25388553391693e-05,1.89e-05,4.29145728643216e-10,4,2.44028686838249e-05,1.885e-05,5.23293969849246e-10,11,1.96086715511276e-05,1.425e-05,3.52037688442211e-10,8,8.21302335677288e-06,6.1795175341777e-06,6.77767529858054e-11,33,1.70293863659264e-05,1.28e-05,2.08231155778895e-10,4,1.26095202129185e-05,8.7e-06,8.71859296482413e-11,1,1.52643375224737e-05,1.1e-05,1.19105527638191e-10,3,NaN
1.56044865343272e-05,1.215e-05,9.63592964824121e-11,0,2.35053185470863e-05,2.005e-05,4.25806532663317e-10,6,2.02977831301844e-05,1.65e-05,3.43155778894472e-10,7,1.86547581061776e-05,1.32e-05,2.38944723618091e-10,3,1.01971458980511e-05,7.55403658853412e-06,1.04338619653958e-10,29,1.40356688476182e-05,8.90000000000001e-06,1.18381909547739e-10,0,1.19582607431014e-05,9.40000000000001e-06,7.77788944723618e-11,2,1.67332005306815e-05,9.5e-06,1.9070351758794e-10,0,NaN
1.47986485869487e-05,1.09e-05,1.58954773869347e-10,3,2.17025344142107e-05,1.85e-05,2.98251256281407e-10,9,2.343074902772e-05,1.42e-05,4.80844221105528e-10,5,2.02731349327133e-05,1.56e-05,3.04361809045226e-10,6,1.06995618179034e-05,8.36663690828756e-06,1.15015531656044e-10,24,1.40178457688762e-05,1.075e-05,8.56256281407035e-11,2,1.2328828005938e-05,8.80000000000001e-06,9.62311557788944e-11,2,1.63248277173145e-05,9.95000000000001e-06,1.79977386934673e-10,2,NaN
1.60934769394311e-05,1.32e-05,1.57778894472362e-10,3,2.26936114358204e-05,1.87e-05,3.68e-10,8,2.90946730519523e-05,1.895e-05,5.98268844221105e-10,2,2.15754490103914e-05,1.755e-05,3.33766331658291e-10,8,8.90817713330863e-06,7.1291433595272e-06,7.94188177451218e-11,17,1.50166574176812e-05,1.205e-05,1.16881909547739e-10,4,1.3729530217746e-05,9.85e-06,9.58567839195981e-11,2,1.50332963783729e-05,1.15e-05,1.0772864321608e-10,2,NaN
1.4142135623731e-05,1.12e-05,1.23175879396985e-10,1,2.03838171106395e-05,1.585e-05,2.97082914572864e-10,5,2.3632604596193e-05,1.885e-05,4.29545226130653e-10,3,1.95703857907809e-05,1.59e-05,1.79407035175879e-10,4,6.95244935477605e-06,5.3298630433372e-06,4.84885598543074e-11,23,1.6109003693587e-05,1.265e-05,1.35856783919598e-10,4,1.60934769394311e-05,1.28e-05,1.27386934673367e-10,4,1.14455231422596e-05,7.5e-06,9.04924623115577e-11,1,NaN
1.06301458127347e-05,7.80000000000001e-06,1.01949748743719e-10,3,1.83575597506858e-05,1.54e-05,2.59085427135678e-10,9,2.26163657557973e-05,1.825e-05,4.59776381909548e-10,8,1.58587515271537e-05,1.365e-05,1.57223618090452e-10,6,8.75631753225892e-06,6.31551676425352e-06,7.6772584286792e-11,27,1.71464281994822e-05,1.41e-05,9.84924623115577e-11,2,1.43352711868314e-05,1.155e-05,1.02992462311558e-10,2,1.19791485507109e-05,8.35e-06,1.08640703517588e-10,5,NaN
1.08627804912002e-05,9.30000000000001e-06,8.59396984924623e-11,5,2.58553669476958e-05,1.885e-05,6.7179648241206e-10,8,2.39165214862028e-05,1.88e-05,5.65829145728643e-10,8,1.81796589626978e-05,1.585e-05,3.03394472361809e-10,6,1.02782373869826e-05,7.7891973287797e-06,1.06164419143633e-10,25,1.54272486205415e-05,1.29e-05,1.28391959798995e-10,2,1.21860576069539e-05,9.35e-06,8.57261306532663e-11,3,1.37658998979362e-05,1.155e-05,8.48618090452262e-11,4,NaN
1.29228479833201e-05,1.07e-05,1.21366834170854e-10,5,3.06022874961987e-05,2.175e-05,9.07977386934673e-10,7,3.10322412983658e-05,2.41e-05,9.31658291457286e-10,9,2.1083168642308e-05,1.765e-05,4.00942211055276e-10,5,8.52836066855613e-06,6.30906256482973e-06,7.30434198525962e-11,27,1.47478812037526e-05,1.175e-05,1.46831658291457e-10,3,1.35092560861063e-05,1.065e-05,9.17562814070352e-11,4,1.36565002837477e-05,1.185e-05,7.55753768844221e-11,2,NaN
1.62480768092719e-05,1.32e-05,1.60763819095477e-10,3,2.50998007960223e-05,1.95e-05,4.36180904522614e-10,8,3.62353418639869e-05,2.88e-05,1.06870351758794e-09,9,1.92223827867411e-05,1.565e-05,2.71856783919598e-10,8,6.88991001727611e-06,4.57075823117131e-06,4.75677625242019e-11,26,1.31529464379659e-05,1.11e-05,9.24623115577889e-11,2,1.29228479833201e-05,1.02e-05,9.17688442211056e-11,2,1.57797338380595e-05,1.24e-05,1.26422110552764e-10,2,NaN
2.00748598998847e-05,1.53e-05,1.9662311557789e-10,3,2.02607995893548e-05,1.735e-05,2.49183417085427e-10,4,2.92916370317536e-05,2.35e-05,7.24733668341709e-10,7,1.66583312489577e-05,1.455e-05,1.35374371859297e-10,7,7.75334737425379e-06,5.70365662337729e-06,6.03994891217291e-11,24,1.83983694929741e-05,1.435e-05,2.0379648241206e-10,5,1.58429795177549e-05,1.24e-05,2.1486432160804e-10,7,1.56364957711119e-05,1.165e-05,2.13645728643216e-10,3,NaN
1.6416455159382e-05,9.85000000000001e-06,1.99092964824121e-10,3,2.87228132326901e-05,2.28e-05,7.998391959799e-10,5,2.29455878111675e-05,1.985e-05,5.00379396984925e-10,11,1.3490737563232e-05,1.11e-05,7.42110552763819e-11,5,7.31925058555064e-06,5.93021879556457e-06,5.36490328431156e-11,25,1.69115345252878e-05,1.11e-05,1.94814070351759e-10,3,1.46969384566991e-05,1.14e-05,1.94884422110553e-10,9,1.37840487520902e-05,1.13e-05,1.82502512562814e-10,4,NaN
1.73925271309261e-05,1.195e-05,2.16158291457286e-10,3,2.99416098431597e-05,2.095e-05,8.81987437185929e-10,5,2.81424945589406e-05,2.31e-05,7.59798994974875e-10,12,2.08446635856758e-05,1.465e-05,3.82389447236181e-10,6,8.2327778276815e-06,6.24096854448539e-06,6.81171628453176e-11,22,9.27361849549571e-06,7.20000000000001e-06,3.85829145728643e-11,1,1.01980390271856e-05,7.1e-06,8.0391959798995e-11,5,1.34536240470737e-05,1.02e-05,1.42020100502513e-10,5,NaN
1.95192212959431e-05,1.54e-05,2.07798994974874e-10,3,2.38746727726267e-05,1.74e-05,4.62060301507538e-10,6,3.13209195267317e-05,2.59e-05,8.53015075376885e-10,9,2.12249852767911e-05,1.425e-05,3.99937185929649e-10,3,9.43198227328102e-06,7.11541909302025e-06,8.94092249077344e-11,21,1.01980390271856e-05,8.90000000000001e-06,4.94874371859297e-11,2,1.29807549857472e-05,8.75000000000001e-06,1.16520100502513e-10,1,1.38924439894498e-05,1.01e-05,1.31246231155779e-10,6,NaN
1.17686022959398e-05,7.65000000000001e-06,1.09344221105528e-10,2,2.14709105535839e-05,1.76e-05,4.19537688442211e-10,7,3.33991017843295e-05,2.755e-05,1.05597738693467e-09,12,1.47817454990945e-05,1.105e-05,1.51193467336683e-10,2,9.92647607417625e-06,7.39923216854059e-06,9.90083195382577e-11,24,1.52479506819769e-05,1.265e-05,1.19675879396985e-10,2,1.62172747402269e-05,1.25e-05,1.77396984924623e-10,4,1.40178457688762e-05,1.075e-05,9.79874371859297e-11,3,NaN
1.08627804912002e-05,5.7e-06,1.12804020100502e-10,3,2.18860686282393e-05,1.77e-05,4.18683417085427e-10,6,4.02802681222457e-05,3.425e-05,1.60502261306533e-09,12,2.12014150471142e-05,1.855e-05,3.94469849246231e-10,6,1.05902414614658e-05,7.89828515543865e-06,1.12712150061468e-10,24,1.69115345252878e-05,1.31e-05,2.24713567839196e-10,3,1.36198384718762e-05,1.085e-05,1.27615577889447e-10,5,1.30192165662915e-05,1.045e-05,1.16057788944724e-10,4,NaN
1.32664991614216e-05,8.8e-06,1.49708542713568e-10,3,2.42383992870817e-05,2.075e-05,5.30087939698493e-10,7,3.7449966622148e-05,3.195e-05,1.3507311557789e-09,10,2.20340645365307e-05,1.985e-05,4.59173366834171e-10,9,8.98392998473798e-06,6.39369697318654e-06,8.11036355152182e-11,31,1.42302494707577e-05,1.065e-05,1.80841708542714e-10,4,1.27671453348037e-05,9.8e-06,9.78793969849247e-11,1,1.06770782520313e-05,8.60000000000001e-06,9.23718592964824e-11,4,NaN
1.40356688476182e-05,1e-05,1.28753768844221e-10,1,3.23264597504892e-05,2.42e-05,8.85587939698493e-10,10,2.76767050061961e-05,2.19e-05,6.93778894472362e-10,10,1.79304210770411e-05,1.525e-05,2.62751256281407e-10,7,8.51540405264236e-06,6.04367577526973e-06,7.28157901943308e-11,34,1.66282891483159e-05,1.225e-05,1.76379396984925e-10,3,1.60779351908135e-05,1.075e-05,1.81082914572864e-10,1,1.1916375287813e-05,8.6e-06,8.31256281407035e-11,1,NaN
1.4456832294801e-05,1.11e-05,1.52e-10,4,3.09434968935316e-05,2.055e-05,8.70650753768844e-10,9,2.27596133534821e-05,1.83e-05,4.97447236180905e-10,7,1.78185296812055e-05,1.515e-05,2.78570351758794e-10,5,1.01906184254194e-05,7.33248982998923e-06,1.04346758635798e-10,23,1.65529453572468e-05,1.18e-05,1.78854271356784e-10,3,1.4456832294801e-05,8.80000000000001e-06,1.55015075376884e-10,1,1.31719398723195e-05,1.055e-05,7.68618090452262e-11,2,NaN
1.11130553854464e-05,8.45000000000001e-06,1.22007537688442e-10,7,2.31624696438009e-05,1.885e-05,5.34108040201006e-10,8,2.06276513447363e-05,1.725e-05,4.2763567839196e-10,4,1.78885438199983e-05,1.55e-05,3.19346733668341e-10,6,1.21051509042325e-05,8.47788155900069e-06,1.4713446118131e-10,19,1.4543039572249e-05,1.225e-05,1.35615577889447e-10,4,1.28062484748657e-05,9.70000000000001e-06,7.41206030150754e-11,1,1.12249721603218e-05,9.60000000000001e-06,5.05628140703517e-11,3,NaN
1.14236596587959e-05,8.95000000000001e-06,1.2771608040201e-10,7,2.2561028345357e-05,1.8e-05,4.48834170854272e-10,8,2.49399278266799e-05,2.07e-05,5.07899497487437e-10,4,1.60312195418814e-05,1.28e-05,2.48e-10,7,1.16155934795895e-05,8.08745303258555e-06,1.35497120539895e-10,19,1.41774468787578e-05,1.19e-05,1.56894472361809e-10,4,1.24096736459909e-05,9.30000000000001e-06,7.33668341708542e-11,3,1.1247221879202e-05,8.35e-06,8.26909547738694e-11,2,NaN
1.47139389695622e-05,1.175e-05,1.73143216080402e-10,7,1.81383571472171e-05,1.36e-05,2.58040201005025e-10,7,2.60672207954742e-05,2.205e-05,4.39896984924623e-10,6,1.61709616287962e-05,1.245e-05,2.47133165829146e-10,7,1.04244501796808e-05,7.61836706048545e-06,1.09213939446956e-10,18,1.54434452114805e-05,1.275e-05,1.48037688442211e-10,3,1.43874945699382e-05,1.1e-05,9.29748743718592e-11,3,1.3856406460551e-05,1.04e-05,1.16894472361809e-10,3,NaN
1.41950695665784e-05,9.85e-06,1.43695979899497e-10,6,1.75356779167502e-05,1.595e-05,2.24902010050251e-10,6,2.79105714739057e-05,2.23e-05,6.52301507537689e-10,8,4.44915722356493e-05,3.055e-05,1.88793718592965e-09,6,1.87905661351627e-05,1.23623148612525e-05,3.54857784574284e-10,23,2.29237867726953e-05,1.885e-05,3.26912060301508e-10,6,1.93907194296653e-05,1.46e-05,2.18331658291457e-10,1,1.41598022585063e-05,1.195e-05,7.43090452261307e-11,4,NaN
5.48133195491753e-05,3.085e-05,2.94952512562814e-09,7,4.19463943623287e-05,3.165e-05,1.67083165829146e-09,6,0.000127155416715136,8.545e-05,1.59039170854271e-08,9,8.09444253793923e-05,6.08e-05,6.15011055276382e-09,8,3.42418300370218e-05,2.32310701943034e-05,1.17804741757449e-09,24,0.000205732836465159,0.000136,4.11478994974874e-08,9,9.70875893201598e-05,5.87e-05,8.74612060301507e-09,3,7.94889929487096e-05,4.165e-05,5.77376633165829e-09,6,NaN
