1.1379806676741E-05,0.00000925000000000001,9.80678391959799E-11,2,2.38222584991432E-05,0.00002015,3.21042713567839E-10,6,1.99749843554382E-05,0.0000169,3.50341708542713E-10,7,1.76351920885484E-05,0.0000154,2.90361809045226E-10,5,8.11283541401714E-06,5.83323611678336E-06,6.57862258286625E-11,27,1.43178210632764E-05,0.0000118,1.15326633165829E-10,4,1.54272486205415E-05,0.0000106,1.46572864321608E-10,1,1.66433169770932E-05,0.0000122,1.45477386934673E-10,1,0,1896
1.53785564992297E-05,0.00001085,1.36178391959799E-10,3,2.30976189249022E-05,0.00001895,3.59736180904523E-10,6,2.82223315833402E-05,0.00002225,7.12640703517588E-10,9,1.63248277173145E-05,0.00001255,2.34610552763819E-10,6,1.08211744970211E-05,8.0597418589409E-06,1.17665121626507E-10,15,1.42126704035519E-05,0.0000113,7.46834170854271E-11,0,1.4560219778561E-05,0.0000112,1.85889447236181E-10,5,1.40178457688762E-05,0.00001215,1.07736180904523E-10,4,0,1998
1.62018517460196E-05,0.00001225,1.72158291457286E-10,4,3.29545141065682E-05,0.0000224,1.02054271356784E-09,8,3.80985564030975E-05,0.00003025,1.45788693467337E-09,9,2.0591260281974E-05,0.000016,4.0486432160804E-10,8,1.01699112697668E-05,7.75610145437477E-06,1.03478365293102E-10,23,1.30958008537088E-05,0.00001025,6.67713567839196E-11,0,1.44741148261301E-05,0.00001175,1.72540201005025E-10,5,1.44048602908879E-05,0.00001215,1.41786432160804E-10,5,0,2101
0.000011,0.00000830000000000001,8.29748743718593E-11,2,3.46770817687994E-05,0.00002455,1.09239949748744E-09,6,3.60138862107382E-05,0.0000272,1.30251256281407E-09,6,2.1920310216783E-05,0.00001525,4.51957286432161E-10,6,7.85499311666968E-06,6.04355805208942E-06,6.2001977230979E-11,33,1.23895116933639E-05,0.00001055,1.12459798994975E-10,4,1.38202749610852E-05,0.0000106,8.94371859296482E-11,1,1.46969384566991E-05,0.0000115,1.26381909547739E-10,2,0,2206
1.43352711868314E-05,0.00001055,1.20540201005025E-10,2,2.94872853955735E-05,0.00002505,8.38288944723618E-10,7,3.24884594894864E-05,0.00002625,5.98389447236181E-10,7,2.17600551469889E-05,0.00001635,3.55374371859297E-10,4,1.01377317519933E-05,7.27534939928881E-06,1.03215376890123E-10,25,1.6985287751463E-05,0.00001505,1.78087939698492E-10,5,1.29614813968157E-05,0.00000980000000000001,9.96080402010051E-11,4,1.43003496460751E-05,0.00001125,8.50226130653266E-11,2,0,2308
1.65529453572468E-05,0.0000142,1.08130653266332E-10,2,3.12809846392341E-05,0.00002605,8.53947236180904E-10,5,3.54471437495322E-05,0.00002995,7.1014824120603E-10,8,2.2293496809608E-05,0.0000192,3.68884422110553E-10,5,1.07203059118256E-05,8.1087995966667E-06,1.1543594875716E-10,18,1.53460092532228E-05,0.00001255,1.20540201005025E-10,3,1.38744369255116E-05,0.00001085,1.39173366834171E-10,6,1.4560219778561E-05,0.0000125,9.8E-11,4,1,2412
1.88148877222268E-05,0.0000164,1.2964824120603E-10,2,2.83372546306095E-05,0.0000219,5.02753768844221E-10,5,3.00249895920049E-05,0.00002515,7.62510050251256E-10,9,2.00499376557634E-05,0.0000173,3.01497487437186E-10,5,1.01907951270583E-05,7.83227450153219E-06,1.04290082411695E-10,21,1.22678441463853E-05,0.00000955000000000001,1.08138190954774E-10,4,1.18321595661992E-05,0.00000990000000000001,8.56683417085428E-11,3,1.32098448136229E-05,0.00001075,1.03615577889447E-10,3,1,2515
1.65981926726978E-05,0.00001265,1.90891959798995E-10,3,2.71569512280005E-05,0.00002095,6.6425879396985E-10,7,3.3734255586866E-05,0.000028,1.1358391959799E-09,9,1.55080624192708E-05,0.00001325,1.68238693467337E-10,5,1.01540334738394E-05,7.50995887553679E-06,1.03620101684593E-10,19,1.57162336455017E-05,0.0000131,1.35316582914573E-10,3,1.14673449411797E-05,0.00000885,5.34447236180905E-11,0,1.2328828005938E-05,0.00000990000000000001,6.95376884422111E-11,1,1,2617
1.1916375287813E-05,0.000008,1.11195979899498E-10,2,2.24833271559171E-05,0.00001605,4.97424623115578E-10,4,3.49499642346026E-05,0.00003005,1.18319346733668E-09,12,1.43527000944073E-05,0.00001,1.63256281407035E-10,5,8.38229019411474E-06,5.87723473302676E-06,7.06157921599026E-11,23,1.54757875405422E-05,0.00001275,9.95753768844221E-11,1,1.58113883008419E-05,0.0000129,8.40100502512563E-11,0,1.3490737563232E-05,0.0000115,8.24120603015076E-11,3,1,2720
1.49666295470958E-05,0.0000105,1.22603015075377E-10,1,2.34414163394621E-05,0.00001645,4.90329145728643E-10,3,2.94703240565828E-05,0.00002575,7.14570351758794E-10,14,2.17255609824004E-05,0.000016,2.99256281407035E-10,3,5.65979931569258E-06,4.06210507706479E-06,3.21083565418635E-11,32,1.38021737418423E-05,0.00001105,6.87412060301507E-11,0,1.47986485869487E-05,0.0000117,8.48643216080402E-11,1,1.37840487520902E-05,0.0000121,8.01507537688442E-11,4,1,2823
1.29614813968157E-05,0.00000850000000000001,1.09256281407035E-10,0,2.51594912508182E-05,0.0000171,5.45477386934673E-10,3,2.85569606225873E-05,0.00002325,5.37625628140703E-10,6,2.09880918618154E-05,0.00001655,2.79334170854271E-10,2,6.04646095895191E-06,4.49335476510539E-06,3.67323052008694E-11,28,1.16833214455479E-05,0.00000825000000000001,7.52537688442211E-11,0,1.25698050899765E-05,0.00001,7.55678391959799E-11,3,1.43178210632764E-05,0.0000123,9.0964824120603E-11,3,1,2925
1.57480157480236E-05,0.0000107,1.69638190954774E-10,3,2.23606797749979E-05,0.0000163,3.76442211055276E-10,5,2.50499500997507E-05,0.00001935,4.82288944723618E-10,5,2.58940147524481E-05,0.00001905,5.5336432160804E-10,8,7.41585707206907E-06,5.48497243255978E-06,5.52619509657346E-11,21,9.32737905308882E-06,0.0000049,7.05427135678393E-11,1,1.36930639376292E-05,0.00001245,1.0058040201005E-10,4,1.4422205101856E-05,0.0000121,1.00341708542714E-10,4,1,3027
1.87882942280559E-05,0.0000153,2.02723618090452E-10,4,2.39060661757638E-05,0.00002035,2.82208542713568E-10,8,2.36114379062352E-05,0.00001755,5.10349246231156E-10,9,2.79821371592664E-05,0.0000214,6.19688442211055E-10,9,7.55540030528634E-06,5.93176742458034E-06,5.73599496787871E-11,18,1.09772492000501E-05,0.00000675,8.05804020100503E-11,1,1.38744369255116E-05,0.00001105,1.16520100502513E-10,2,1.38202749610853E-05,0.0000118,6.81306532663316E-11,3,1,3129
1.61864140562386E-05,0.0000141,1.72613065326633E-10,3,2.37276210354094E-05,0.0000199,3.36673366834171E-10,6,2.17140507506085E-05,0.00001525,4.22489949748744E-10,11,2.08686367547092E-05,0.00001625,3.97163316582915E-10,7,7.23103186098083E-06,5.72579765288436E-06,5.24608440997676E-11,29,1.45086181285469E-05,0.00001145,1.51193467336683E-10,4,1.35092560861063E-05,0.00000845000000000001,1.1501256281407E-10,1,1.41950695665784E-05,0.00001185,7.97964824120603E-11,4,1,3233
1.56684396159924E-05,0.00001315,1.34871859296482E-10,2,2.25388553391693E-05,0.0000189,4.29145728643216E-10,4,2.44028686838249E-05,0.00001885,5.23293969849246E-10,11,1.96086715511276E-05,0.00001425,3.52037688442211E-10,8,8.21302335677288E-06,6.1795175341777E-06,6.77767529858054E-11,33,1.70293863659264E-05,0.0000128,2.08231155778895E-10,4,1.26095202129185E-05,0.0000087,8.71859296482413E-11,1,1.52643375224737E-05,0.000011,1.19105527638191E-10,3,1,3339
1.56044865343272E-05,0.00001215,9.63592964824121E-11,0,2.35053185470863E-05,0.00002005,4.25806532663317E-10,6,2.02977831301844E-05,0.0000165,3.43155778894472E-10,7,1.86547581061776E-05,0.0000132,2.38944723618091E-10,3,1.01971458980511E-05,7.55403658853412E-06,1.04338619653958E-10,29,1.40356688476182E-05,0.00000890000000000001,1.18381909547739E-10,0,1.19582607431014E-05,0.00000940000000000001,7.77788944723618E-11,2,1.67332005306815E-05,0.0000095,1.9070351758794E-10,0,1,3441
1.47986485869487E-05,0.0000109,1.58954773869347E-10,3,2.17025344142107E-05,0.0000185,2.98251256281407E-10,9,2.343074902772E-05,0.0000142,4.80844221105528E-10,5,2.02731349327133E-05,0.0000156,3.04361809045226E-10,6,1.06995618179034E-05,8.36663690828756E-06,1.15015531656044E-10,24,1.40178457688762E-05,0.00001075,8.56256281407035E-11,2,1.2328828005938E-05,0.00000880000000000001,9.62311557788944E-11,2,1.63248277173145E-05,0.00000995000000000001,1.79977386934673E-10,2,1,3546
1.60934769394311E-05,0.0000132,1.57778894472362E-10,3,2.26936114358204E-05,0.0000187,3.68E-10,8,2.90946730519523E-05,0.00001895,5.98268844221105E-10,2,2.15754490103914E-05,0.00001755,3.33766331658291E-10,8,8.90817713330863E-06,7.1291433595272E-06,7.94188177451218E-11,17,1.50166574176812E-05,0.00001205,1.16881909547739E-10,4,1.3729530217746E-05,0.00000985,9.58567839195981E-11,2,1.50332963783729E-05,0.0000115,1.0772864321608E-10,2,1,3649
1.4142135623731E-05,0.0000112,1.23175879396985E-10,1,2.03838171106395E-05,0.00001585,2.97082914572864E-10,5,2.3632604596193E-05,0.00001885,4.29545226130653E-10,3,1.95703857907809E-05,0.0000159,1.79407035175879E-10,4,6.95244935477605E-06,5.3298630433372E-06,4.84885598543074E-11,23,1.6109003693587E-05,0.00001265,1.35856783919598E-10,4,1.60934769394311E-05,0.0000128,1.27386934673367E-10,4,1.14455231422596E-05,0.0000075,9.04924623115577E-11,1,1,3753
1.06301458127347E-05,0.00000780000000000001,1.01949748743719E-10,3,1.83575597506858E-05,0.0000154,2.59085427135678E-10,9,2.26163657557973E-05,0.00001825,4.59776381909548E-10,8,1.58587515271537E-05,0.00001365,1.57223618090452E-10,6,8.75631753225892E-06,6.31551676425352E-06,7.6772584286792E-11,27,1.71464281994822E-05,0.0000141,9.84924623115577E-11,2,1.43352711868314E-05,0.00001155,1.02992462311558E-10,2,1.19791485507109E-05,0.00000835,1.08640703517588E-10,5,1,3858
1.08627804912002E-05,0.00000930000000000001,8.59396984924623E-11,5,2.58553669476958E-05,0.00001885,6.7179648241206E-10,8,2.39165214862028E-05,0.0000188,5.65829145728643E-10,8,1.81796589626978E-05,0.00001585,3.03394472361809E-10,6,1.02782373869826E-05,7.7891973287797E-06,1.06164419143633E-10,25,1.54272486205415E-05,0.0000129,1.28391959798995E-10,2,1.21860576069539E-05,0.00000935,8.57261306532663E-11,3,1.37658998979362E-05,0.00001155,8.48618090452262E-11,4,1,3963
1.29228479833201E-05,0.0000107,1.21366834170854E-10,5,3.06022874961987E-05,0.00002175,9.07977386934673E-10,7,3.10322412983658E-05,0.0000241,9.31658291457286E-10,9,2.1083168642308E-05,0.00001765,4.00942211055276E-10,5,8.52836066855613E-06,6.30906256482973E-06,7.30434198525962E-11,27,1.47478812037526E-05,0.00001175,1.46831658291457E-10,3,1.35092560861063E-05,0.00001065,9.17562814070352E-11,4,1.36565002837477E-05,0.00001185,7.55753768844221E-11,2,1,4065
1.62480768092719E-05,0.0000132,1.60763819095477E-10,3,2.50998007960223E-05,0.0000195,4.36180904522614E-10,8,3.62353418639869E-05,0.0000288,1.06870351758794E-09,9,1.92223827867411E-05,0.00001565,2.71856783919598E-10,8,6.88991001727611E-06,4.57075823117131E-06,4.75677625242019E-11,26,1.31529464379659E-05,0.0000111,9.24623115577889E-11,2,1.29228479833201E-05,0.0000102,9.17688442211056E-11,2,1.57797338380595E-05,0.0000124,1.26422110552764E-10,2,1,4167
2.00748598998847E-05,0.0000153,1.9662311557789E-10,3,2.02607995893548E-05,0.00001735,2.49183417085427E-10,4,2.92916370317536E-05,0.0000235,7.24733668341709E-10,7,1.66583312489577E-05,0.00001455,1.35374371859297E-10,7,7.75334737425379E-06,5.70365662337729E-06,6.03994891217291E-11,24,1.83983694929741E-05,0.00001435,2.0379648241206E-10,5,1.58429795177549E-05,0.0000124,2.1486432160804E-10,7,1.56364957711119E-05,0.00001165,2.13645728643216E-10,3,1,4270
1.6416455159382E-05,0.00000985000000000001,1.99092964824121E-10,3,2.87228132326901E-05,0.0000228,7.998391959799E-10,5,2.29455878111675E-05,0.00001985,5.00379396984925E-10,11,1.3490737563232E-05,0.0000111,7.42110552763819E-11,5,7.31925058555064E-06,5.93021879556457E-06,5.36490328431156E-11,25,1.69115345252878E-05,0.0000111,1.94814070351759E-10,3,1.46969384566991E-05,0.0000114,1.94884422110553E-10,9,1.37840487520902E-05,0.0000113,1.82502512562814E-10,4,1,4373
1.73925271309261E-05,0.00001195,2.16158291457286E-10,3,2.99416098431597E-05,0.00002095,8.81987437185929E-10,5,2.81424945589406E-05,0.0000231,7.59798994974875E-10,12,2.08446635856758E-05,0.00001465,3.82389447236181E-10,6,8.2327778276815E-06,6.24096854448539E-06,6.81171628453176E-11,22,9.27361849549571E-06,0.00000720000000000001,3.85829145728643E-11,1,1.01980390271856E-05,0.0000071,8.0391959798995E-11,5,1.34536240470737E-05,0.0000102,1.42020100502513E-10,5,1,4476
1.95192212959431E-05,0.0000154,2.07798994974874E-10,3,2.38746727726267E-05,0.0000174,4.62060301507538E-10,6,3.13209195267317E-05,0.0000259,8.53015075376885E-10,9,2.12249852767911E-05,0.00001425,3.99937185929649E-10,3,9.43198227328102E-06,7.11541909302025E-06,8.94092249077344E-11,21,1.01980390271856E-05,0.00000890000000000001,4.94874371859297E-11,2,1.29807549857472E-05,0.00000875000000000001,1.16520100502513E-10,1,1.38924439894498E-05,0.0000101,1.31246231155779E-10,6,1,4578
1.17686022959398E-05,0.00000765000000000001,1.09344221105528E-10,2,2.14709105535839E-05,0.0000176,4.19537688442211E-10,7,3.33991017843295E-05,0.00002755,1.05597738693467E-09,12,1.47817454990945E-05,0.00001105,1.51193467336683E-10,2,9.92647607417625E-06,7.39923216854059E-06,9.90083195382577E-11,24,1.52479506819769E-05,0.00001265,1.19675879396985E-10,2,1.62172747402269E-05,0.0000125,1.77396984924623E-10,4,1.40178457688762E-05,0.00001075,9.79874371859297E-11,3,0,4680
1.08627804912002E-05,0.0000057,1.12804020100502E-10,3,2.18860686282393E-05,0.0000177,4.18683417085427E-10,6,4.02802681222457E-05,0.00003425,1.60502261306533E-09,12,2.12014150471142E-05,0.00001855,3.94469849246231E-10,6,1.05902414614658E-05,7.89828515543865E-06,1.12712150061468E-10,24,1.69115345252878E-05,0.0000131,2.24713567839196E-10,3,1.36198384718762E-05,0.00001085,1.27615577889447E-10,5,1.30192165662915E-05,0.00001045,1.16057788944724E-10,4,0,4783
1.32664991614216E-05,0.0000088,1.49708542713568E-10,3,2.42383992870817E-05,0.00002075,5.30087939698493E-10,7,3.7449966622148E-05,0.00003195,1.3507311557789E-09,10,2.20340645365307E-05,0.00001985,4.59173366834171E-10,9,8.98392998473798E-06,6.39369697318654E-06,8.11036355152182E-11,31,1.42302494707577E-05,0.00001065,1.80841708542714E-10,4,1.27671453348037E-05,0.0000098,9.78793969849247E-11,1,1.06770782520313E-05,0.00000860000000000001,9.23718592964824E-11,4,0,4885
1.40356688476182E-05,0.00001,1.28753768844221E-10,1,3.23264597504892E-05,0.0000242,8.85587939698493E-10,10,2.76767050061961E-05,0.0000219,6.93778894472362E-10,10,1.79304210770411E-05,0.00001525,2.62751256281407E-10,7,8.51540405264236E-06,6.04367577526973E-06,7.28157901943308E-11,34,1.66282891483159E-05,0.00001225,1.76379396984925E-10,3,1.60779351908135E-05,0.00001075,1.81082914572864E-10,1,1.1916375287813E-05,0.0000086,8.31256281407035E-11,1,0,4988
1.4456832294801E-05,0.0000111,1.52E-10,4,3.09434968935316E-05,0.00002055,8.70650753768844E-10,9,2.27596133534821E-05,0.0000183,4.97447236180905E-10,7,1.78185296812055E-05,0.00001515,2.78570351758794E-10,5,1.01906184254194E-05,7.33248982998923E-06,1.04346758635798E-10,23,1.65529453572468E-05,0.0000118,1.78854271356784E-10,3,1.4456832294801E-05,0.00000880000000000001,1.55015075376884E-10,1,1.31719398723195E-05,0.00001055,7.68618090452262E-11,2,0,5091
1.11130553854464E-05,0.00000845000000000001,1.22007537688442E-10,7,2.31624696438009E-05,0.00001885,5.34108040201006E-10,8,2.06276513447363E-05,0.00001725,4.2763567839196E-10,4,1.78885438199983E-05,0.0000155,3.19346733668341E-10,6,1.21051509042325E-05,8.47788155900069E-06,1.4713446118131E-10,19,1.4543039572249E-05,0.00001225,1.35615577889447E-10,4,1.28062484748657E-05,0.00000970000000000001,7.41206030150754E-11,1,1.12249721603218E-05,0.00000960000000000001,5.05628140703517E-11,3,0,5194
1.14236596587959E-05,0.00000895000000000001,1.2771608040201E-10,7,2.2561028345357E-05,0.000018,4.48834170854272E-10,8,2.49399278266799E-05,0.0000207,5.07899497487437E-10,4,1.60312195418814E-05,0.0000128,2.48E-10,7,1.16155934795895E-05,8.08745303258555E-06,1.35497120539895E-10,19,1.41774468787578E-05,0.0000119,1.56894472361809E-10,4,1.24096736459909E-05,0.00000930000000000001,7.33668341708542E-11,3,1.1247221879202E-05,0.00000835,8.26909547738694E-11,2,0,5298
1.47139389695622E-05,0.00001175,1.73143216080402E-10,7,1.81383571472171E-05,0.0000136,2.58040201005025E-10,7,2.60672207954742E-05,0.00002205,4.39896984924623E-10,6,1.61709616287962E-05,0.00001245,2.47133165829146E-10,7,1.04244501796808E-05,7.61836706048545E-06,1.09213939446956E-10,18,1.54434452114805E-05,0.00001275,1.48037688442211E-10,3,1.43874945699382E-05,0.000011,9.29748743718592E-11,3,1.3856406460551E-05,0.0000104,1.16894472361809E-10,3,0,5400
1.41950695665784E-05,0.00000985,1.43695979899497E-10,6,1.75356779167502E-05,0.00001595,2.24902010050251E-10,6,2.79105714739057E-05,0.0000223,6.52301507537689E-10,8,4.44915722356493E-05,0.00003055,1.88793718592965E-09,6,1.87905661351627E-05,1.23623148612525E-05,3.54857784574284E-10,23,2.29237867726953E-05,0.00001885,3.26912060301508E-10,6,1.93907194296653E-05,0.0000146,2.18331658291457E-10,1,1.41598022585063E-05,0.00001195,7.43090452261307E-11,4,0,5502
5.48133195491753E-05,0.00003085,2.94952512562814E-09,7,4.19463943623287E-05,0.00003165,1.67083165829146E-09,6,0.000127155416715136,0.00008545,1.59039170854271E-08,9,8.09444253793923E-05,0.0000608,6.15011055276382E-09,8,3.42418300370218E-05,2.32310701943034E-05,1.17804741757449E-09,24,0.000205732836465159,0.000136,4.11478994974874E-08,9,9.70875893201598E-05,0.0000587,8.74612060301507E-09,3,7.94889929487096E-05,0.00004165,5.77376633165829E-09,6,0,5604
0.000161865685060176,0.00010975,2.55748718592965E-08,9,6.27375485654325E-05,0.0000533,3.76714572864322E-09,9,0.000140763986871643,0.00011415,1.99139472361809E-08,11,0.00014180620578804,0.0001097,1.99462914572864E-08,12,8.16732624901216E-05,5.3982984216747E-05,6.69482034813828E-09,21,0.000312413988163142,0.00027595,9.80458065326633E-08,9,0.000232264934934225,0.0001545,5.09298090452261E-08,10,0.000169676162144245,0.0001183,2.44902010050251E-08,9,0,5708
